id,country,country_2,city,institution,cond,response,above40,male,coworkers,computer,other_bystanders
18020,21,Mexico,302,4,1,100,1,1,0,0,0
18257,21,Mexico,349,4,1,0,1,1,1,1,0
18238,21,Mexico,349,2,0,0,1,0,0,1,0
18131,21,Mexico,303,5,1,0,1,1,0,0,1
17935,21,Mexico,275,4,0,0,1,0,1,1,1
18229,21,Mexico,349,1,0,0,0,0,0,0,1
18116,21,Mexico,303,5,0,0,0,1,0,0,1
18112,21,Mexico,303,4,1,0,0,0,0,1,1
17893,21,Mexico,261,3,1,0,1,1,0,0,0
18166,21,Mexico,305,3,1,0,1,1,1,1,0
18025,21,Mexico,302,5,0,0,1,0,0,0,1
18143,21,Mexico,305,1,0,0,0,0,1,1,1
18079,21,Mexico,303,3,0,0,1,1,1,0,0
18007,21,Mexico,302,2,1,0,1,0,0,0,1
18071,21,Mexico,303,2,1,0,1,0,0,1,1
18091,21,Mexico,303,3,0,0,0,1,0,0,0
18049,21,Mexico,303,1,1,0,1,1,0,0,1
18107,21,Mexico,303,4,0,0,1,1,1,1,0
18250,21,Mexico,349,3,0,0,1,0,1,1,0
18231,21,Mexico,349,1,0,0,1,0,0,0,1
18170,21,Mexico,305,4,0,100,1,0,0,1,1
17990,21,Mexico,294,5,1,0,0,1,0,0,1
17979,21,Mexico,294,3,1,100,0,0,1,1,0
17950,21,Mexico,275,5,1,0,0,0,1,0,0
18018,21,Mexico,302,3,1,0,1,0,0,1,0
17878,21,Mexico,261,2,0,100,0,0,0,0,0
17977,21,Mexico,294,3,1,0,0,1,0,1,0
17910,21,Mexico,275,1,1,0,1,0,1,0,1
18201,21,Mexico,324,2,1,0,1,1,1,0,0
18052,21,Mexico,303,2,0,0,0,0,1,1,1
18087,21,Mexico,303,3,0,0,0,0,0,1,1
17913,21,Mexico,275,1,1,0,1,0,1,1,1
17995,21,Mexico,302,1,0,0,0,1,0,1,1
18226,21,Mexico,324,5,1,0,0,1,0,0,0
17960,21,Mexico,294,1,1,0,1,0,0,1,1
17870,21,Mexico,261,1,0,0,0,0,1,1,0
18032,21,Mexico,303,1,0,0,1,1,1,1,1
18100,21,Mexico,303,3,1,100,1,1,0,1,0
18113,21,Mexico,303,5,0,0,0,0,1,1,0
18019,21,Mexico,302,3,1,100,0,1,1,1,0
18103,21,Mexico,303,3,1,0,0,1,0,1,1
18089,21,Mexico,303,3,0,0,1,1,1,1,0
18179,21,Mexico,305,5,1,0,1,0,0,0,1
18031,21,Mexico,303,1,0,0,1,0,0,1,1
18193,21,Mexico,324,2,0,100,1,0,0,0,1
17925,21,Mexico,275,3,0,0,0,0,0,1,0
17926,21,Mexico,275,3,0,0,0,1,0,1,0
17989,21,Mexico,294,5,1,0,0,0,0,0,1
18183,21,Mexico,324,1,0,0,0,1,0,1,1
18060,21,Mexico,303,2,0,0,0,0,0,0,0
17927,21,Mexico,275,3,0,0,0,1,0,1,1
18159,21,Mexico,305,3,0,0,1,1,0,1,1
17999,21,Mexico,302,1,1,0,0,0,1,1,1
18223,21,Mexico,324,5,1,0,1,1,0,0,1
18182,21,Mexico,324,1,0,100,0,1,1,1,0
18205,21,Mexico,324,3,0,0,0,1,0,1,1
18174,21,Mexico,305,5,0,0,1,0,1,1,0
17940,21,Mexico,275,4,1,0,0,0,1,1,1
17931,21,Mexico,275,3,1,100,1,1,0,0,0
18207,21,Mexico,324,3,0,0,0,1,1,0,0
17973,21,Mexico,294,3,0,0,0,1,0,1,0
18047,21,Mexico,303,1,1,0,0,1,0,0,1
17922,21,Mexico,275,2,1,0,0,1,1,0,1
18076,21,Mexico,303,2,1,0,1,1,1,0,0
18171,21,Mexico,305,4,1,0,1,0,0,1,1
18038,21,Mexico,303,1,0,0,0,1,0,1,1
18211,21,Mexico,324,3,1,0,1,0,1,1,1
17985,21,Mexico,294,5,0,0,0,1,0,0,1
18147,21,Mexico,305,1,1,0,0,1,0,0,1
17887,21,Mexico,261,3,0,0,1,0,0,1,1
17908,21,Mexico,275,1,0,0,0,1,1,0,1
17873,21,Mexico,261,1,0,0,0,1,1,1,1
17916,21,Mexico,275,2,0,0,0,0,0,0,1
18035,21,Mexico,303,1,0,100,1,0,0,1,1
17937,21,Mexico,275,4,1,0,1,1,0,0,0
17899,21,Mexico,261,5,0,100,1,1,1,0,1
18227,21,Mexico,349,1,0,100,0,1,0,1,1
18142,21,Mexico,305,1,0,0,0,1,0,1,1
18163,21,Mexico,305,3,0,100,0,0,0,1,0
17943,21,Mexico,275,5,0,0,1,0,0,1,1
17921,21,Mexico,275,2,1,0,0,0,1,0,1
18135,21,Mexico,303,5,1,0,0,0,0,0,1
17956,21,Mexico,294,1,0,0,0,0,1,1,0
17903,21,Mexico,261,5,1,0,0,0,0,1,0
17957,21,Mexico,294,1,1,100,0,0,0,1,0
18214,21,Mexico,324,4,0,0,1,0,1,1,1
18090,21,Mexico,303,3,0,0,1,0,0,1,0
18037,21,Mexico,303,1,0,100,0,0,0,0,0
18206,21,Mexico,324,3,0,0,1,1,1,1,1
18125,21,Mexico,303,5,0,100,1,1,1,1,0
18108,21,Mexico,303,4,1,0,0,0,0,1,0
18184,21,Mexico,324,1,0,0,1,0,0,1,1
18197,21,Mexico,324,2,0,100,0,1,1,0,0
17902,21,Mexico,261,5,1,0,1,0,0,1,0
17998,21,Mexico,302,1,1,0,1,0,0,1,1
18169,21,Mexico,305,4,0,0,1,0,1,1,0
17936,21,Mexico,275,4,0,0,0,1,0,1,0
17890,21,Mexico,261,3,1,0,0,0,1,1,0
17888,21,Mexico,261,3,0,0,0,0,0,1,0
18022,21,Mexico,302,5,0,0,1,1,0,0,0
18011,21,Mexico,302,3,0,0,1,1,0,1,0
18177,21,Mexico,305,5,1,0,1,0,0,0,0
18040,21,Mexico,303,1,1,0,0,1,1,1,1
17947,21,Mexico,275,5,1,0,1,0,1,0,1
18155,21,Mexico,305,2,1,0,0,0,0,0,0
17884,21,Mexico,261,2,1,0,1,0,0,1,0
17886,21,Mexico,261,2,1,0,1,0,0,0,0
18085,21,Mexico,303,3,0,0,0,1,0,1,1
17970,21,Mexico,294,2,1,100,1,0,0,0,1
18256,21,Mexico,349,4,0,0,1,1,0,1,0
17904,21,Mexico,261,5,1,100,1,1,1,0,1
17974,21,Mexico,294,3,0,0,0,0,1,1,0
18069,21,Mexico,303,2,1,0,0,0,0,0,0
17871,21,Mexico,261,1,0,0,1,1,0,1,1
18167,21,Mexico,305,3,1,0,1,1,0,1,0
18202,21,Mexico,324,2,1,100,0,0,0,0,1
17978,21,Mexico,294,3,1,0,0,0,1,1,1
18015,21,Mexico,302,3,0,0,0,1,0,1,0
18057,21,Mexico,303,2,0,100,0,1,0,0,1
18106,21,Mexico,303,4,0,0,0,0,0,1,0
18073,21,Mexico,303,2,1,0,1,0,1,0,0
18246,21,Mexico,349,3,0,0,1,1,1,0,1
18075,21,Mexico,303,2,1,0,1,1,1,1,0
18005,21,Mexico,302,2,0,100,1,0,0,1,0
18194,21,Mexico,324,2,0,0,0,0,0,1,0
18253,21,Mexico,349,3,1,0,0,1,0,1,0
18158,21,Mexico,305,2,1,0,0,1,1,1,1
17933,21,Mexico,275,3,1,0,0,0,1,1,0
18173,21,Mexico,305,5,0,0,1,1,0,0,0
18086,21,Mexico,303,3,0,0,0,1,0,0,1
18072,21,Mexico,303,2,1,0,0,1,1,0,0
18259,21,Mexico,349,5,0,0,0,0,1,1,1
18162,21,Mexico,305,3,0,0,0,1,0,1,0
18204,21,Mexico,324,2,1,0,1,0,1,0,1
17915,21,Mexico,275,2,0,100,1,1,0,0,1
17920,21,Mexico,275,2,1,0,0,1,1,0,0
18244,21,Mexico,349,3,0,0,0,0,0,1,0
18140,21,Mexico,303,5,1,100,1,0,1,1,0
18189,21,Mexico,324,1,1,0,1,1,0,0,1
18064,21,Mexico,303,2,1,0,1,0,0,0,1
17877,21,Mexico,261,1,1,0,0,0,0,0,1
18200,21,Mexico,324,2,1,0,1,1,0,0,1
18105,21,Mexico,303,4,0,0,0,0,1,1,1
17895,21,Mexico,261,4,1,0,1,1,1,1,1
18004,21,Mexico,302,2,0,100,1,1,0,0,0
18234,21,Mexico,349,1,1,0,1,0,0,1,1
18268,21,Mexico,349,5,1,0,1,1,0,0,1
18126,21,Mexico,303,5,0,0,0,0,1,0,1
18157,21,Mexico,305,2,1,100,0,1,1,1,0
17996,21,Mexico,302,1,0,100,1,1,0,1,1
17968,21,Mexico,294,2,1,100,1,0,0,0,0
17981,21,Mexico,294,4,0,0,1,1,1,1,1
18054,21,Mexico,303,2,0,0,1,1,1,0,0
18029,21,Mexico,303,1,0,0,0,0,0,1,1
18254,21,Mexico,349,3,1,0,0,1,0,1,0
18041,21,Mexico,303,1,1,0,0,1,0,0,0
18208,21,Mexico,324,3,0,0,1,0,0,1,0
18114,21,Mexico,303,5,0,0,0,0,0,1,1
18198,21,Mexico,324,2,0,100,0,0,1,1,0
17986,21,Mexico,294,5,0,100,1,1,0,0,0
18000,21,Mexico,302,1,1,0,0,1,0,0,1
17894,21,Mexico,261,4,0,0,1,1,0,0,0
17909,21,Mexico,275,1,1,0,0,1,1,1,1
18154,21,Mexico,305,2,0,100,0,0,0,1,1
18220,21,Mexico,324,5,0,0,0,1,1,0,1
18199,21,Mexico,324,2,1,100,0,1,0,0,0
18267,21,Mexico,349,5,1,0,1,0,1,0,1
18185,21,Mexico,324,1,0,0,0,0,1,0,1
18172,21,Mexico,305,4,1,0,0,1,0,1,0
18111,21,Mexico,303,4,1,0,1,0,0,1,1
18165,21,Mexico,305,3,1,0,1,1,1,1,0
18094,21,Mexico,303,3,1,0,0,1,0,1,0
18217,21,Mexico,324,5,0,0,1,1,1,0,0
18081,21,Mexico,303,3,0,0,1,1,0,1,0
17946,21,Mexico,275,5,1,0,0,1,0,1,1
18024,21,Mexico,302,5,0,0,1,1,1,0,0
18153,21,Mexico,305,2,0,100,0,1,1,1,0
18043,21,Mexico,303,1,1,0,1,0,0,1,1
17881,21,Mexico,261,2,0,0,1,1,0,0,1
18219,21,Mexico,324,5,0,100,1,1,0,0,0
17991,21,Mexico,294,5,1,0,1,1,0,0,0
18261,21,Mexico,349,5,0,0,1,0,0,1,0
17993,21,Mexico,294,5,1,0,1,1,1,0,1
18123,21,Mexico,303,5,0,0,1,1,1,0,0
18236,21,Mexico,349,1,1,0,1,0,0,1,1
17987,21,Mexico,294,5,0,0,0,0,0,1,1
17971,21,Mexico,294,3,0,0,0,0,1,1,1
18045,21,Mexico,303,1,1,0,0,1,0,1,1
18133,21,Mexico,303,5,1,0,1,0,1,0,0
18082,21,Mexico,303,3,0,0,0,0,0,1,0
18009,21,Mexico,302,2,1,0,1,1,0,0,0
17550,20,Malaysia,279,4,1,0,0,0,0,1,1
17607,20,Malaysia,285,5,1,0,0,1,0,1,1
17828,20,Malaysia,339,1,1,0,0,0,0,1,1
17750,20,Malaysia,300,3,0,100,1,0,1,1,0
17674,20,Malaysia,291,2,0,0,0,0,0,1,0
17782,20,Malaysia,319,1,1,0,0,1,0,1,1
17702,20,Malaysia,291,4,0,0,0,1,0,0,1
17762,20,Malaysia,300,4,1,0,0,0,0,1,1
17478,20,Malaysia,274,2,0,100,0,1,1,1,1
17651,20,Malaysia,290,5,1,0,1,1,1,1,0
17642,20,Malaysia,290,5,0,0,0,1,0,1,1
17738,20,Malaysia,300,2,0,0,1,0,0,0,0
17623,20,Malaysia,290,2,1,0,1,0,0,1,0
17622,20,Malaysia,290,2,1,0,0,0,0,1,0
17656,20,Malaysia,291,1,0,100,1,1,0,0,0
17847,20,Malaysia,339,3,1,0,0,1,0,1,1
17518,20,Malaysia,279,1,0,100,1,1,0,1,1
17756,20,Malaysia,300,3,1,0,1,0,1,1,0
17834,20,Malaysia,339,1,1,0,0,1,0,0,1
17682,20,Malaysia,291,2,1,0,0,0,1,0,0
17525,20,Malaysia,279,1,1,100,1,1,1,1,1
17648,20,Malaysia,290,5,1,100,0,1,0,1,1
17749,20,Malaysia,300,3,0,0,0,0,0,1,1
17504,20,Malaysia,274,5,0,0,0,1,0,0,1
17850,20,Malaysia,339,3,1,0,0,1,0,1,1
17528,20,Malaysia,279,2,0,0,0,0,1,1,1
17798,20,Malaysia,319,3,1,0,0,0,1,1,1
17583,20,Malaysia,285,3,0,0,1,0,0,1,1
17710,20,Malaysia,291,4,1,0,1,0,0,0,1
17801,20,Malaysia,319,4,0,0,0,0,0,1,1
17615,20,Malaysia,290,1,1,0,1,0,0,1,1
17795,20,Malaysia,319,3,1,0,0,1,0,1,0
17732,20,Malaysia,300,1,1,100,0,1,1,1,1
17579,20,Malaysia,285,2,0,0,0,0,0,1,1
17602,20,Malaysia,285,5,0,0,0,1,0,1,1
17832,20,Malaysia,339,1,1,0,0,1,0,1,1
17470,20,Malaysia,274,1,0,0,0,0,0,1,1
17813,20,Malaysia,319,5,0,0,0,0,1,0,1
17864,20,Malaysia,339,5,0,0,0,0,1,1,1
17781,20,Malaysia,319,1,1,0,0,0,1,1,1
17823,20,Malaysia,339,1,0,0,0,1,1,1,1
17831,20,Malaysia,339,1,1,0,0,0,1,1,1
17814,20,Malaysia,319,5,1,0,1,1,0,0,1
17766,20,Malaysia,300,5,1,0,1,0,0,1,0
17522,20,Malaysia,279,1,1,100,0,0,1,1,1
17694,20,Malaysia,291,3,1,0,0,1,0,1,1
17684,20,Malaysia,291,2,1,100,1,1,1,1,1
17654,20,Malaysia,291,1,0,0,0,1,1,1,1
17606,20,Malaysia,285,5,1,0,0,1,1,1,0
17616,20,Malaysia,290,1,1,100,0,0,0,1,1
17809,20,Malaysia,319,5,0,0,1,1,1,1,1
17862,20,Malaysia,339,5,0,0,1,0,1,1,0
17540,20,Malaysia,279,3,1,0,0,0,1,1,1
17806,20,Malaysia,319,4,1,0,0,0,1,1,1
17598,20,Malaysia,285,5,0,0,1,1,1,0,0
17666,20,Malaysia,291,1,1,0,1,1,1,1,1
17715,20,Malaysia,291,5,0,0,1,1,1,1,1
17842,20,Malaysia,339,3,0,0,0,0,1,1,0
17808,20,Malaysia,319,5,0,100,0,1,1,1,0
17711,20,Malaysia,291,5,0,0,0,0,1,1,1
17490,20,Malaysia,274,3,0,0,0,0,0,1,0
17529,20,Malaysia,279,2,0,100,0,0,1,1,1
17640,20,Malaysia,290,5,0,0,1,1,0,1,1
17680,20,Malaysia,291,2,1,0,1,0,0,0,0
17511,20,Malaysia,274,5,1,0,1,1,1,0,0
17627,20,Malaysia,290,3,0,100,0,1,0,1,0
17503,20,Malaysia,274,4,1,0,0,0,0,1,1
17768,20,Malaysia,300,5,1,0,0,0,0,0,1
17799,20,Malaysia,319,4,0,0,0,0,1,1,1
17527,20,Malaysia,279,1,1,0,1,1,0,0,1
17633,20,Malaysia,290,3,1,0,0,1,0,1,1
17866,20,Malaysia,339,5,1,0,0,0,0,1,0
17628,20,Malaysia,290,3,0,0,0,0,0,1,1
17726,20,Malaysia,291,5,1,0,0,0,0,0,0
17569,20,Malaysia,285,1,0,100,1,1,0,0,1
17568,20,Malaysia,285,1,0,0,1,0,0,1,1
17744,20,Malaysia,300,2,1,0,1,1,1,1,0
17567,20,Malaysia,285,1,0,100,0,1,0,0,1
17564,20,Malaysia,279,5,1,0,0,1,0,1,1
17484,20,Malaysia,274,2,1,0,0,1,0,0,0
17595,20,Malaysia,285,4,1,0,0,0,0,1,1
17713,20,Malaysia,291,5,0,0,0,1,1,1,1
17735,20,Malaysia,300,1,1,0,1,1,1,1,0
17839,20,Malaysia,339,2,1,0,0,1,0,1,0
17662,20,Malaysia,291,1,1,0,1,0,0,1,1
17681,20,Malaysia,291,2,1,0,0,0,1,1,0
17644,20,Malaysia,290,5,0,0,1,1,0,0,1
17592,20,Malaysia,285,4,0,0,0,0,1,1,1
17838,20,Malaysia,339,2,1,0,1,1,0,0,0
17689,20,Malaysia,291,3,0,0,0,0,1,1,1
17833,20,Malaysia,339,1,1,0,1,0,1,1,1
17580,20,Malaysia,285,2,1,0,0,1,1,1,1
17489,20,Malaysia,274,2,1,0,0,1,1,0,1
17576,20,Malaysia,285,2,0,0,1,0,0,1,1
17846,20,Malaysia,339,3,1,0,0,1,0,1,1
17542,20,Malaysia,279,3,1,0,0,0,1,1,1
17493,20,Malaysia,274,3,0,0,0,0,0,1,0
17788,20,Malaysia,319,3,0,0,1,1,1,1,1
17769,20,Malaysia,300,5,1,0,1,0,1,1,1
17751,20,Malaysia,300,3,0,0,0,0,0,1,1
17790,20,Malaysia,319,3,0,100,0,0,0,1,0
17476,20,Malaysia,274,1,1,100,0,0,1,1,1
17815,20,Malaysia,319,5,1,0,1,1,1,1,0
17729,20,Malaysia,300,1,0,0,0,0,0,1,1
17731,20,Malaysia,300,1,0,100,0,0,1,1,1
17672,20,Malaysia,291,2,0,0,0,1,0,1,0
17824,20,Malaysia,339,1,0,0,0,0,0,1,1
17789,20,Malaysia,319,3,0,0,0,1,1,1,0
17775,20,Malaysia,319,1,0,0,0,0,0,1,0
17683,20,Malaysia,291,2,1,0,0,1,1,1,1
17830,20,Malaysia,339,1,1,0,1,0,0,0,0
17561,20,Malaysia,279,5,1,100,0,0,0,1,1
17693,20,Malaysia,291,3,0,0,0,0,1,1,1
17657,20,Malaysia,291,1,0,0,1,1,0,0,1
17776,20,Malaysia,319,1,1,0,0,0,1,1,1
17811,20,Malaysia,319,5,0,0,0,0,0,0,1
17826,20,Malaysia,339,1,1,0,0,1,1,1,1
17770,20,Malaysia,319,1,0,0,0,1,0,1,1
17784,20,Malaysia,319,2,1,0,0,1,0,1,1
17620,20,Malaysia,290,2,0,0,0,1,1,1,1
17509,20,Malaysia,274,5,1,100,0,0,0,1,1
17712,20,Malaysia,291,5,0,0,1,0,0,1,1
17621,20,Malaysia,290,2,0,0,1,1,0,1,1
17868,20,Malaysia,339,5,1,0,0,0,0,0,0
17508,20,Malaysia,274,5,0,0,0,0,1,1,0
17612,20,Malaysia,290,1,0,0,1,0,0,1,1
17591,20,Malaysia,285,4,0,0,0,1,0,1,1
17800,20,Malaysia,319,4,0,0,1,0,1,0,1
17556,20,Malaysia,279,5,0,0,0,1,0,1,0
17836,20,Malaysia,339,2,0,0,0,0,0,1,0
17688,20,Malaysia,291,3,0,0,0,0,1,1,0
17649,20,Malaysia,290,5,1,0,1,1,0,0,0
17600,20,Malaysia,285,5,0,0,0,1,1,1,0
17601,20,Malaysia,285,5,0,100,0,0,1,1,1
17610,20,Malaysia,290,1,0,0,1,1,0,1,1
17861,20,Malaysia,339,5,0,0,0,0,0,1,0
17608,20,Malaysia,285,5,1,100,0,0,1,1,0
17581,20,Malaysia,285,2,1,100,0,1,1,0,1
17609,20,Malaysia,285,5,1,100,1,1,1,1,1
17690,20,Malaysia,291,3,0,0,0,0,1,1,1
17566,20,Malaysia,285,1,0,0,0,1,0,1,1
17818,20,Malaysia,319,5,1,100,0,0,0,1,1
17852,20,Malaysia,339,4,0,0,1,1,0,1,1
17779,20,Malaysia,319,1,1,0,1,0,1,1,1
17495,20,Malaysia,274,3,1,0,1,1,0,1,1
17780,20,Malaysia,319,1,1,0,0,0,1,1,1
17728,20,Malaysia,300,1,0,0,1,0,0,1,1
17816,20,Malaysia,319,5,1,0,1,1,0,0,1
17578,20,Malaysia,285,2,0,0,1,0,1,0,0
17737,20,Malaysia,300,1,1,0,0,0,0,1,1
17588,20,Malaysia,285,3,1,0,0,1,0,1,1
17545,20,Malaysia,279,3,1,0,0,0,0,1,1
17586,20,Malaysia,285,3,1,0,0,1,0,1,1
17574,20,Malaysia,285,1,1,100,0,1,1,1,1
17812,20,Malaysia,319,5,0,0,1,1,0,0,0
17837,20,Malaysia,339,2,0,0,0,1,1,1,0
17845,20,Malaysia,339,3,1,0,0,1,0,0,1
17759,20,Malaysia,300,4,0,0,0,0,0,1,1
17699,20,Malaysia,291,3,1,100,1,0,1,1,0
17757,20,Malaysia,300,3,1,0,1,1,1,1,0
17855,20,Malaysia,339,4,0,0,0,0,0,1,1
17530,20,Malaysia,279,2,1,0,0,1,0,1,1
17652,20,Malaysia,291,1,0,0,0,1,0,1,1
17534,20,Malaysia,279,3,0,0,0,1,1,1,1
17778,20,Malaysia,319,1,1,0,0,0,0,1,1
17496,20,Malaysia,274,3,1,0,0,0,0,1,0
17611,20,Malaysia,290,1,0,0,0,1,0,1,1
17817,20,Malaysia,319,5,1,0,1,0,0,1,1
17760,20,Malaysia,300,4,0,0,0,0,0,1,1
17661,20,Malaysia,291,1,1,100,0,0,0,1,1
17543,20,Malaysia,279,3,1,0,0,1,1,1,1
17585,20,Malaysia,285,3,0,0,1,1,0,1,0
17502,20,Malaysia,274,4,1,0,1,0,1,1,1
17667,20,Malaysia,291,1,1,100,1,0,0,1,1
17718,20,Malaysia,291,5,0,100,1,1,0,1,0
17658,20,Malaysia,291,1,0,100,0,0,0,1,0
17678,20,Malaysia,291,2,1,100,0,0,0,1,0
17743,20,Malaysia,300,2,1,100,0,1,0,1,0
17719,20,Malaysia,291,5,0,0,1,0,0,1,1
17764,20,Malaysia,300,5,0,0,0,0,1,0,0
17679,20,Malaysia,291,2,1,0,1,0,1,0,0
17596,20,Malaysia,285,4,1,0,0,1,1,1,1
17553,20,Malaysia,279,5,0,0,1,0,1,0,0
17544,20,Malaysia,279,3,1,0,0,0,0,1,1
17698,20,Malaysia,291,3,1,0,0,1,0,1,1
17774,20,Malaysia,319,1,0,0,0,0,0,1,1
17515,20,Malaysia,279,1,0,0,1,0,1,1,1
17546,20,Malaysia,279,4,0,0,0,0,1,1,1
17483,20,Malaysia,274,2,0,100,0,0,0,1,1
17513,20,Malaysia,274,5,1,100,1,1,1,0,1
17792,20,Malaysia,319,3,1,0,1,1,1,1,0
17533,20,Malaysia,279,3,0,0,1,0,0,1,0
17825,20,Malaysia,339,1,0,0,1,1,1,1,1
17857,20,Malaysia,339,4,1,0,0,1,0,1,1
17630,20,Malaysia,290,3,1,0,1,0,1,1,1
17720,20,Malaysia,291,5,1,0,0,0,1,1,1
17646,20,Malaysia,290,5,0,0,0,0,0,1,0
17660,20,Malaysia,291,1,0,0,0,0,0,1,1
17739,20,Malaysia,300,2,0,0,0,0,1,1,0
17645,20,Malaysia,290,5,0,100,0,0,0,1,1
17501,20,Malaysia,274,4,0,0,0,0,0,1,1
17721,20,Malaysia,291,5,1,0,0,1,1,0,0
17638,20,Malaysia,290,4,1,0,0,0,0,1,1
17500,20,Malaysia,274,4,0,0,0,1,1,1,1
17582,20,Malaysia,285,2,1,0,0,1,1,1,1
17643,20,Malaysia,290,5,0,0,1,1,1,1,1
17512,20,Malaysia,274,5,1,0,0,1,1,1,1
17552,20,Malaysia,279,5,0,0,0,0,0,1,1
17767,20,Malaysia,300,5,1,100,0,1,1,0,1
17664,20,Malaysia,291,1,1,100,1,1,1,1,1
17499,20,Malaysia,274,4,0,0,1,0,0,1,1
17597,20,Malaysia,285,5,0,0,0,1,0,1,0
17570,20,Malaysia,285,1,0,0,1,0,0,1,1
17697,20,Malaysia,291,3,1,100,0,0,0,1,1
17590,20,Malaysia,285,4,0,0,1,1,0,1,1
17858,20,Malaysia,339,5,0,100,0,0,1,1,1
17723,20,Malaysia,291,5,1,0,0,1,1,0,1
17865,20,Malaysia,339,5,1,0,0,0,1,0,1
17589,20,Malaysia,285,3,1,0,0,1,0,1,1
17793,20,Malaysia,319,3,1,0,1,1,1,1,0
17703,20,Malaysia,291,4,0,0,0,1,0,1,1
17820,20,Malaysia,339,1,0,0,0,0,0,1,1
17647,20,Malaysia,290,5,1,0,0,0,0,0,0
17537,20,Malaysia,279,3,0,0,0,1,1,1,1
17725,20,Malaysia,291,5,1,0,1,1,1,0,0
17477,20,Malaysia,274,1,1,0,0,1,0,1,1
17510,20,Malaysia,274,5,1,0,0,1,0,0,1
17805,20,Malaysia,319,4,1,0,1,0,1,1,1
17593,20,Malaysia,285,4,0,0,0,1,0,1,1
17475,20,Malaysia,274,1,1,100,0,0,0,1,1
17695,20,Malaysia,291,3,1,0,1,0,0,1,0
17635,20,Malaysia,290,3,1,0,1,0,0,1,0
17859,20,Malaysia,339,5,0,0,1,0,1,0,1
17482,20,Malaysia,274,2,0,0,0,0,0,0,0
17804,20,Malaysia,319,4,1,0,0,0,0,1,1
17740,20,Malaysia,300,2,0,100,1,0,1,0,0
17560,20,Malaysia,279,5,1,0,0,0,0,1,1
17819,20,Malaysia,319,5,1,0,0,0,1,1,1
17673,20,Malaysia,291,2,0,0,1,0,1,0,1
17554,20,Malaysia,279,5,0,100,1,1,0,1,1
17634,20,Malaysia,290,3,1,0,1,0,0,1,1
17754,20,Malaysia,300,3,1,100,0,0,1,1,0
17755,20,Malaysia,300,3,1,0,0,0,1,1,0
17747,20,Malaysia,300,2,1,100,0,0,0,0,0
17856,20,Malaysia,339,4,1,0,0,0,0,1,1
17733,20,Malaysia,300,1,1,0,0,0,0,1,1
17773,20,Malaysia,319,1,0,100,0,1,1,1,1
17603,20,Malaysia,285,5,1,0,0,1,0,1,1
17722,20,Malaysia,291,5,1,0,1,1,0,1,1
17671,20,Malaysia,291,2,0,0,0,0,0,1,1
17541,20,Malaysia,279,3,1,0,0,0,0,1,1
17536,20,Malaysia,279,3,0,0,0,1,0,1,0
17797,20,Malaysia,319,3,1,0,0,1,1,1,0
17516,20,Malaysia,279,1,0,0,1,1,0,1,1
17563,20,Malaysia,279,5,1,100,0,0,0,1,0
17517,20,Malaysia,279,1,0,100,0,1,0,0,1
17519,20,Malaysia,279,1,0,0,1,0,1,1,1
17472,20,Malaysia,274,1,0,0,0,1,1,1,1
17786,20,Malaysia,319,3,0,0,1,0,1,1,0
17869,20,Malaysia,339,5,1,0,1,1,1,1,0
17520,20,Malaysia,279,1,0,100,1,1,0,0,1
17675,20,Malaysia,291,2,0,0,0,0,0,1,1
17791,20,Malaysia,319,3,0,0,0,0,1,1,0
17629,20,Malaysia,290,3,0,0,0,0,1,1,1
17810,20,Malaysia,319,5,0,0,1,1,0,1,1
17575,20,Malaysia,285,1,1,0,1,0,1,1,1
17492,20,Malaysia,274,3,0,0,1,0,0,1,0
17840,20,Malaysia,339,3,0,0,0,0,0,1,1
17558,20,Malaysia,279,5,0,0,1,1,0,0,1
17708,20,Malaysia,291,4,1,0,0,0,1,1,1
17727,20,Malaysia,300,1,0,100,1,0,0,1,1
17827,20,Malaysia,339,1,1,100,0,0,0,0,0
17565,20,Malaysia,279,5,1,100,1,1,1,1,0
17505,20,Malaysia,274,5,0,0,1,0,0,0,0
17669,20,Malaysia,291,2,0,0,1,0,0,0,0
17636,20,Malaysia,290,4,0,0,0,1,0,1,1
17686,20,Malaysia,291,3,0,0,0,1,0,1,1
17785,20,Malaysia,319,3,0,0,0,0,0,1,0
17668,20,Malaysia,291,1,1,0,1,1,0,0,1
17853,20,Malaysia,339,4,0,0,1,1,1,0,1
17692,20,Malaysia,291,3,0,0,1,0,0,1,0
17794,20,Malaysia,319,3,1,100,0,1,0,1,1
17532,20,Malaysia,279,2,1,0,0,0,0,1,0
17745,20,Malaysia,300,2,1,0,0,0,0,1,0
17663,20,Malaysia,291,1,1,0,1,1,0,1,1
17562,20,Malaysia,279,5,1,0,0,1,1,1,1
17557,20,Malaysia,279,5,0,0,1,0,0,1,1
17599,20,Malaysia,285,5,0,0,0,1,0,1,1
17704,20,Malaysia,291,4,0,100,0,0,0,1,0
17803,20,Malaysia,319,4,0,0,0,0,1,1,1
17480,20,Malaysia,274,2,0,0,0,1,0,0,1
17717,20,Malaysia,291,5,0,0,1,0,1,0,0
17748,20,Malaysia,300,3,0,0,0,0,1,1,1
17734,20,Malaysia,300,1,1,0,1,0,0,1,1
17549,20,Malaysia,279,4,1,0,0,0,1,1,1
17867,20,Malaysia,339,5,1,0,0,1,1,1,1
17497,20,Malaysia,274,3,1,0,1,0,0,1,0
