id,country,country_2,response
17013,18,Kazakhstan,100
16822,18,Kazakhstan,0
16910,18,Kazakhstan,100
16939,18,Kazakhstan,100
17007,18,Kazakhstan,0
17111,18,Kazakhstan,0
16821,18,Kazakhstan,0
17022,18,Kazakhstan,0
16909,18,Kazakhstan,0
17089,18,Kazakhstan,0
16948,18,Kazakhstan,0
16823,18,Kazakhstan,0
17033,18,Kazakhstan,0
17137,18,Kazakhstan,0
16934,18,Kazakhstan,0
17127,18,Kazakhstan,0
17192,18,Kazakhstan,0
16835,18,Kazakhstan,0
16826,18,Kazakhstan,0
17076,18,Kazakhstan,0
17107,18,Kazakhstan,0
16999,18,Kazakhstan,0
16925,18,Kazakhstan,0
17158,18,Kazakhstan,0
16947,18,Kazakhstan,0
16865,18,Kazakhstan,0
17028,18,Kazakhstan,0
17060,18,Kazakhstan,0
16974,18,Kazakhstan,0
16989,18,Kazakhstan,0
16805,18,Kazakhstan,0
16911,18,Kazakhstan,100
16963,18,Kazakhstan,0
16898,18,Kazakhstan,0
17129,18,Kazakhstan,0
16869,18,Kazakhstan,0
16858,18,Kazakhstan,0
16978,18,Kazakhstan,0
17003,18,Kazakhstan,0
16901,18,Kazakhstan,100
16958,18,Kazakhstan,100
17116,18,Kazakhstan,100
17067,18,Kazakhstan,0
16996,18,Kazakhstan,100
17097,18,Kazakhstan,0
16852,18,Kazakhstan,0
17194,18,Kazakhstan,0
16951,18,Kazakhstan,0
16886,18,Kazakhstan,0
17069,18,Kazakhstan,0
16884,18,Kazakhstan,0
16862,18,Kazakhstan,0
17008,18,Kazakhstan,0
17104,18,Kazakhstan,0
17004,18,Kazakhstan,0
16942,18,Kazakhstan,100
17093,18,Kazakhstan,100
16892,18,Kazakhstan,0
16815,18,Kazakhstan,0
17036,18,Kazakhstan,0
17170,18,Kazakhstan,0
17188,18,Kazakhstan,0
16995,18,Kazakhstan,0
17120,18,Kazakhstan,0
16828,18,Kazakhstan,0
17155,18,Kazakhstan,0
16803,18,Kazakhstan,0
16801,18,Kazakhstan,100
16818,18,Kazakhstan,0
17138,18,Kazakhstan,0
16920,18,Kazakhstan,0
17017,18,Kazakhstan,0
16962,18,Kazakhstan,100
17034,18,Kazakhstan,0
17126,18,Kazakhstan,0
16882,18,Kazakhstan,100
17123,18,Kazakhstan,100
16872,18,Kazakhstan,0
16979,18,Kazakhstan,0
17148,18,Kazakhstan,0
16893,18,Kazakhstan,0
16861,18,Kazakhstan,0
17046,18,Kazakhstan,100
17108,18,Kazakhstan,0
16980,18,Kazakhstan,0
17099,18,Kazakhstan,0
16949,18,Kazakhstan,0
17136,18,Kazakhstan,0
17088,18,Kazakhstan,100
16857,18,Kazakhstan,0
17109,18,Kazakhstan,0
17130,18,Kazakhstan,100
17048,18,Kazakhstan,0
17175,18,Kazakhstan,0
16867,18,Kazakhstan,0
17057,18,Kazakhstan,0
16929,18,Kazakhstan,0
16830,18,Kazakhstan,0
17015,18,Kazakhstan,0
16916,18,Kazakhstan,0
16994,18,Kazakhstan,0
16914,18,Kazakhstan,0
17124,18,Kazakhstan,0
17095,18,Kazakhstan,0
17035,18,Kazakhstan,0
17079,18,Kazakhstan,0
17156,18,Kazakhstan,0
17106,18,Kazakhstan,0
16856,18,Kazakhstan,0
17102,18,Kazakhstan,0
17080,18,Kazakhstan,0
16837,18,Kazakhstan,0
16806,18,Kazakhstan,0
16879,18,Kazakhstan,0
16964,18,Kazakhstan,0
16863,18,Kazakhstan,0
17056,18,Kazakhstan,100
17052,18,Kazakhstan,100
17167,18,Kazakhstan,0
17050,18,Kazakhstan,0
17114,18,Kazakhstan,0
16985,18,Kazakhstan,0
17071,18,Kazakhstan,100
16833,18,Kazakhstan,0
17185,18,Kazakhstan,0
17154,18,Kazakhstan,0
17182,18,Kazakhstan,0
17085,18,Kazakhstan,0
16922,18,Kazakhstan,0
16820,18,Kazakhstan,0
16844,18,Kazakhstan,100
17044,18,Kazakhstan,0
17190,18,Kazakhstan,0
16956,18,Kazakhstan,0
17159,18,Kazakhstan,0
16954,18,Kazakhstan,0
16913,18,Kazakhstan,0
16890,18,Kazakhstan,100
17038,18,Kazakhstan,0
17135,18,Kazakhstan,0
16930,18,Kazakhstan,0
17001,18,Kazakhstan,0
17066,18,Kazakhstan,0
16899,18,Kazakhstan,0
17173,18,Kazakhstan,0
16816,18,Kazakhstan,0
17210,19,Kenya,0
17452,19,Kenya,100
17435,19,Kenya,0
17357,19,Kenya,0
17410,19,Kenya,0
17251,19,Kenya,0
17441,19,Kenya,0
17312,19,Kenya,0
17327,19,Kenya,0
17362,19,Kenya,0
17302,19,Kenya,0
17247,19,Kenya,0
17235,19,Kenya,0
17386,19,Kenya,0
17320,19,Kenya,0
17345,19,Kenya,0
17367,19,Kenya,0
17215,19,Kenya,0
17423,19,Kenya,0
17274,19,Kenya,100
17403,19,Kenya,0
17440,19,Kenya,0
17298,19,Kenya,0
17284,19,Kenya,0
17249,19,Kenya,0
17350,19,Kenya,0
17260,19,Kenya,100
17273,19,Kenya,0
17382,19,Kenya,0
17226,19,Kenya,0
17468,19,Kenya,100
17373,19,Kenya,0
17394,19,Kenya,0
17228,19,Kenya,0
17364,19,Kenya,0
17209,19,Kenya,0
17417,19,Kenya,0
17250,19,Kenya,0
17421,19,Kenya,0
17316,19,Kenya,100
17242,19,Kenya,100
17466,19,Kenya,0
17332,19,Kenya,0
17446,19,Kenya,0
17351,19,Kenya,0
17383,19,Kenya,0
17231,19,Kenya,0
17409,19,Kenya,0
17259,19,Kenya,0
17384,19,Kenya,0
17424,19,Kenya,100
17334,19,Kenya,0
17291,19,Kenya,0
17245,19,Kenya,100
17244,19,Kenya,0
17200,19,Kenya,0
17347,19,Kenya,100
17283,19,Kenya,100
17205,19,Kenya,0
17439,19,Kenya,0
17346,19,Kenya,0
17337,19,Kenya,0
17370,19,Kenya,0
17390,19,Kenya,0
17449,19,Kenya,100
17328,19,Kenya,0
17314,19,Kenya,100
17236,19,Kenya,0
17419,19,Kenya,100
17267,19,Kenya,0
17448,19,Kenya,100
17416,19,Kenya,0
17422,19,Kenya,0
17309,19,Kenya,0
17233,19,Kenya,0
17310,19,Kenya,0
17411,19,Kenya,0
17408,19,Kenya,100
17305,19,Kenya,0
17308,19,Kenya,0
17329,19,Kenya,0
17412,19,Kenya,100
17243,19,Kenya,0
17257,19,Kenya,0
17392,19,Kenya,100
17307,19,Kenya,0
17379,19,Kenya,0
17375,19,Kenya,0
17204,19,Kenya,0
17381,19,Kenya,100
17414,19,Kenya,0
17198,19,Kenya,0
17404,19,Kenya,100
17402,19,Kenya,0
17401,19,Kenya,0
17400,19,Kenya,0
17343,19,Kenya,0
17246,19,Kenya,100
17450,19,Kenya,0
17395,19,Kenya,100
17324,19,Kenya,0
17216,19,Kenya,0
17431,19,Kenya,0
17299,19,Kenya,0
17366,19,Kenya,0
17262,19,Kenya,100
17279,19,Kenya,100
17265,19,Kenya,0
17407,19,Kenya,100
17376,19,Kenya,0
17224,19,Kenya,0
17311,19,Kenya,0
17342,19,Kenya,0
17276,19,Kenya,0
17333,19,Kenya,0
17258,19,Kenya,0
17268,19,Kenya,0
17254,19,Kenya,0
17426,19,Kenya,0
17223,19,Kenya,0
17221,19,Kenya,0
17432,19,Kenya,100
17428,19,Kenya,0
17455,19,Kenya,0
17355,19,Kenya,0
17438,19,Kenya,0
17229,19,Kenya,0
17217,19,Kenya,0
17269,19,Kenya,0
17434,19,Kenya,0
17213,19,Kenya,0
17405,19,Kenya,0
17206,19,Kenya,0
17277,19,Kenya,0
17442,19,Kenya,0
17425,19,Kenya,100
17460,19,Kenya,0
17211,19,Kenya,0
17429,19,Kenya,0
17207,19,Kenya,0
17378,19,Kenya,0
17222,19,Kenya,0
17354,19,Kenya,100
17300,19,Kenya,0
17361,19,Kenya,0
17456,19,Kenya,0
17271,19,Kenya,0
17365,19,Kenya,0
17297,19,Kenya,0
17295,19,Kenya,0
17237,19,Kenya,0
17458,19,Kenya,0
17388,19,Kenya,0
17464,19,Kenya,100
17272,19,Kenya,0
17263,19,Kenya,100
17225,19,Kenya,0
17372,19,Kenya,0
17339,19,Kenya,0
17220,19,Kenya,0
17306,19,Kenya,0
17266,19,Kenya,100
17436,19,Kenya,0
17199,19,Kenya,0
17445,19,Kenya,0
17322,19,Kenya,0
17238,19,Kenya,0
17451,19,Kenya,0
17360,19,Kenya,0
17369,19,Kenya,0
17340,19,Kenya,0
17315,19,Kenya,0
17331,19,Kenya,0
17352,19,Kenya,0
17202,19,Kenya,0
17359,19,Kenya,0
17330,19,Kenya,0
17427,19,Kenya,0
17463,19,Kenya,100
17356,19,Kenya,0
17415,19,Kenya,0
17212,19,Kenya,100
17290,19,Kenya,0
17241,19,Kenya,0
17393,19,Kenya,0
17465,19,Kenya,0
17457,19,Kenya,0
17275,19,Kenya,100
17420,19,Kenya,0
17461,19,Kenya,0
17289,19,Kenya,100
17462,19,Kenya,0
17294,19,Kenya,0
17196,19,Kenya,0
17391,19,Kenya,0
17398,19,Kenya,0
17248,19,Kenya,0
17264,19,Kenya,0
17296,19,Kenya,0
17341,19,Kenya,0
17197,19,Kenya,0
17255,19,Kenya,100
17321,19,Kenya,0
17447,19,Kenya,0
17303,19,Kenya,0
17453,19,Kenya,0
17278,19,Kenya,0
17286,19,Kenya,100
17326,19,Kenya,0
17319,19,Kenya,100
17443,19,Kenya,0
17234,19,Kenya,0
17413,19,Kenya,0
17288,19,Kenya,0
17430,19,Kenya,0
17325,19,Kenya,0
17318,19,Kenya,100
17335,19,Kenya,0
17230,19,Kenya,0
17301,19,Kenya,0
17292,19,Kenya,0
17208,19,Kenya,0
17239,19,Kenya,0
17387,19,Kenya,100
17377,19,Kenya,0
17397,19,Kenya,0
17467,19,Kenya,0
17399,19,Kenya,0
17227,19,Kenya,100
17203,19,Kenya,0
17240,19,Kenya,0
17358,19,Kenya,0
17313,19,Kenya,0
17349,19,Kenya,100
17348,19,Kenya,0
17281,19,Kenya,0
17317,19,Kenya,0
17280,19,Kenya,0
17214,19,Kenya,0
17256,19,Kenya,100
17253,19,Kenya,0
17406,19,Kenya,0
17389,19,Kenya,0
17261,19,Kenya,0
17323,19,Kenya,100
17282,19,Kenya,0
17396,19,Kenya,0
17380,19,Kenya,0
17201,19,Kenya,0
17218,19,Kenya,0
17418,19,Kenya,0
17338,19,Kenya,0
17433,19,Kenya,0
17353,19,Kenya,0
17444,19,Kenya,0
17287,19,Kenya,0
17385,19,Kenya,0
17371,19,Kenya,0
17363,19,Kenya,0
17285,19,Kenya,0
17344,19,Kenya,100
17374,19,Kenya,0
17368,19,Kenya,0
17304,19,Kenya,0
17469,19,Kenya,100
17454,19,Kenya,100
17459,19,Kenya,0
17252,19,Kenya,0
17293,19,Kenya,0
17219,19,Kenya,0
17437,19,Kenya,0
17336,19,Kenya,100
17270,19,Kenya,0
17232,19,Kenya,0
18622,22,Morocco,0
18613,22,Morocco,0
18481,22,Morocco,100
18522,22,Morocco,100
18669,22,Morocco,0
18527,22,Morocco,0
18407,22,Morocco,0
18612,22,Morocco,100
18535,22,Morocco,100
18385,22,Morocco,0
18554,22,Morocco,0
18666,22,Morocco,0
18662,22,Morocco,0
18361,22,Morocco,0
18391,22,Morocco,0
18468,22,Morocco,0
18478,22,Morocco,0
18297,22,Morocco,0
18324,22,Morocco,0
18661,22,Morocco,0
18438,22,Morocco,0
18403,22,Morocco,0
18343,22,Morocco,0
18509,22,Morocco,0
18295,22,Morocco,0
18416,22,Morocco,100
18555,22,Morocco,0
18459,22,Morocco,0
18642,22,Morocco,100
18499,22,Morocco,0
18463,22,Morocco,0
18581,22,Morocco,0
18458,22,Morocco,0
18329,22,Morocco,0
18653,22,Morocco,100
18311,22,Morocco,100
18645,22,Morocco,0
18362,22,Morocco,0
18513,22,Morocco,0
18450,22,Morocco,0
18585,22,Morocco,100
18519,22,Morocco,0
18592,22,Morocco,0
18600,22,Morocco,100
18290,22,Morocco,0
18593,22,Morocco,0
18546,22,Morocco,0
18288,22,Morocco,0
18320,22,Morocco,0
18589,22,Morocco,0
18318,22,Morocco,0
18584,22,Morocco,0
18307,22,Morocco,0
18331,22,Morocco,0
18517,22,Morocco,0
18319,22,Morocco,0
18429,22,Morocco,0
18590,22,Morocco,100
18668,22,Morocco,100
18508,22,Morocco,0
18281,22,Morocco,0
18358,22,Morocco,0
18531,22,Morocco,100
18623,22,Morocco,0
18534,22,Morocco,100
18591,22,Morocco,0
18270,22,Morocco,0
18502,22,Morocco,0
18467,22,Morocco,0
18415,22,Morocco,0
18588,22,Morocco,0
18476,22,Morocco,0
18462,22,Morocco,0
18384,22,Morocco,0
18434,22,Morocco,0
18620,22,Morocco,0
18377,22,Morocco,0
18560,22,Morocco,0
18575,22,Morocco,0
18494,22,Morocco,0
18448,22,Morocco,0
18441,22,Morocco,0
18520,22,Morocco,0
18326,22,Morocco,0
18405,22,Morocco,0
18276,22,Morocco,100
18387,22,Morocco,0
18596,22,Morocco,0
18446,22,Morocco,0
18493,22,Morocco,0
18314,22,Morocco,0
18436,22,Morocco,0
18540,22,Morocco,100
18636,22,Morocco,0
18619,22,Morocco,100
18643,22,Morocco,0
18280,22,Morocco,0
18646,22,Morocco,100
18279,22,Morocco,0
18595,22,Morocco,100
18543,22,Morocco,100
18528,22,Morocco,0
18583,22,Morocco,0
18410,22,Morocco,0
18582,22,Morocco,0
18547,22,Morocco,0
18548,22,Morocco,100
18325,22,Morocco,100
18317,22,Morocco,0
18312,22,Morocco,0
18310,22,Morocco,0
18308,22,Morocco,0
18563,22,Morocco,100
18614,22,Morocco,0
18551,22,Morocco,0
18305,22,Morocco,0
18572,22,Morocco,0
18292,22,Morocco,0
18580,22,Morocco,0
18472,22,Morocco,0
18537,22,Morocco,0
18471,22,Morocco,0
18530,22,Morocco,0
18532,22,Morocco,0
18330,22,Morocco,0
18332,22,Morocco,0
18523,22,Morocco,0
18648,22,Morocco,0
18345,22,Morocco,0
18342,22,Morocco,100
18327,22,Morocco,0
18574,22,Morocco,0
18507,22,Morocco,0
18506,22,Morocco,100
18349,22,Morocco,100
18469,22,Morocco,0
18559,22,Morocco,0
18629,22,Morocco,0
18501,22,Morocco,0
18440,22,Morocco,0
18351,22,Morocco,0
18356,22,Morocco,0
18489,22,Morocco,0
18497,22,Morocco,0
18363,22,Morocco,0
18496,22,Morocco,0
18350,22,Morocco,0
18300,22,Morocco,0
18366,22,Morocco,0
18298,22,Morocco,100
18370,22,Morocco,100
18379,22,Morocco,0
18380,22,Morocco,0
18490,22,Morocco,100
18386,22,Morocco,0
18656,22,Morocco,0
18665,22,Morocco,100
18396,22,Morocco,0
18401,22,Morocco,0
18402,22,Morocco,0
18473,22,Morocco,0
18514,22,Morocco,100
18492,22,Morocco,0
18424,22,Morocco,0
18430,22,Morocco,0
18461,22,Morocco,100
18374,22,Morocco,0
18433,22,Morocco,100
18444,22,Morocco,0
18654,22,Morocco,0
18449,22,Morocco,0
18452,22,Morocco,0
18355,22,Morocco,0
18652,22,Morocco,100
18412,22,Morocco,0
18638,22,Morocco,0
18393,22,Morocco,0
18480,22,Morocco,0
18316,22,Morocco,100
18335,22,Morocco,0
18414,22,Morocco,0
18609,22,Morocco,100
18644,22,Morocco,0
18442,22,Morocco,0
18639,22,Morocco,0
18418,22,Morocco,0
18272,22,Morocco,0
18443,22,Morocco,0
18634,22,Morocco,0
18602,22,Morocco,0
18474,22,Morocco,0
18486,22,Morocco,0
18573,22,Morocco,0
18663,22,Morocco,0
18417,22,Morocco,0
18503,22,Morocco,100
18340,22,Morocco,0
18309,22,Morocco,100
18484,22,Morocco,0
18301,22,Morocco,0
18466,22,Morocco,0
18282,22,Morocco,0
18299,22,Morocco,0
18483,22,Morocco,0
18477,22,Morocco,0
18411,22,Morocco,0
18398,22,Morocco,0
18618,22,Morocco,0
18616,22,Morocco,0
18382,22,Morocco,0
18488,22,Morocco,0
18413,22,Morocco,0
18284,22,Morocco,0
18353,22,Morocco,0
18601,22,Morocco,0
18389,22,Morocco,0
18657,22,Morocco,0
18536,22,Morocco,0
18357,22,Morocco,0
18397,22,Morocco,0
18558,22,Morocco,0
18651,22,Morocco,0
18553,22,Morocco,0
18274,22,Morocco,0
18470,22,Morocco,100
18658,22,Morocco,0
18562,22,Morocco,100
18395,22,Morocco,0
18664,22,Morocco,100
18365,22,Morocco,0
18339,22,Morocco,0
18383,22,Morocco,0
18615,22,Morocco,0
18368,22,Morocco,0
18394,22,Morocco,0
18603,22,Morocco,0
18277,22,Morocco,0
18565,22,Morocco,0
18604,22,Morocco,0
18371,22,Morocco,0
18625,22,Morocco,0
18278,22,Morocco,0
18378,22,Morocco,100
18432,22,Morocco,100
18445,22,Morocco,0
18667,22,Morocco,100
18376,22,Morocco,0
18352,22,Morocco,100
18539,22,Morocco,0
18306,22,Morocco,0
18373,22,Morocco,0
18291,22,Morocco,0
18671,22,Morocco,0
18302,22,Morocco,100
18321,22,Morocco,0
18597,22,Morocco,0
18500,22,Morocco,100
18333,22,Morocco,0
18271,22,Morocco,0
18439,22,Morocco,0
18336,22,Morocco,0
18512,22,Morocco,0
18640,22,Morocco,100
18557,22,Morocco,100
18606,22,Morocco,0
18465,22,Morocco,100
18538,22,Morocco,100
18381,22,Morocco,100
18587,22,Morocco,0
18542,22,Morocco,100
18409,22,Morocco,0
18495,22,Morocco,0
18549,22,Morocco,0
18423,22,Morocco,0
18632,22,Morocco,100
18334,22,Morocco,0
18660,22,Morocco,0
18460,22,Morocco,0
18598,22,Morocco,0
18621,22,Morocco,0
18650,22,Morocco,0
18303,22,Morocco,100
18516,22,Morocco,0
18607,22,Morocco,0
18649,22,Morocco,0
18626,22,Morocco,0
18567,22,Morocco,0
18655,22,Morocco,100
18372,22,Morocco,0
18447,22,Morocco,0
18633,22,Morocco,0
18294,22,Morocco,0
18427,22,Morocco,0
18491,22,Morocco,0
18323,22,Morocco,0
18504,22,Morocco,0
18293,22,Morocco,0
18624,22,Morocco,0
18346,22,Morocco,0
18451,22,Morocco,0
18545,22,Morocco,100
18422,22,Morocco,0
18399,22,Morocco,0
18510,22,Morocco,0
18435,22,Morocco,0
18659,22,Morocco,0
18511,22,Morocco,0
18428,22,Morocco,0
18564,22,Morocco,100
18273,22,Morocco,100
18637,22,Morocco,0
18337,22,Morocco,0
18571,22,Morocco,0
18627,22,Morocco,0
18577,22,Morocco,0
18283,22,Morocco,0
18568,22,Morocco,0
18457,22,Morocco,0
18608,22,Morocco,0
18367,22,Morocco,0
18375,22,Morocco,0
18630,22,Morocco,0
18610,22,Morocco,0
18541,22,Morocco,0
18406,22,Morocco,0
18392,22,Morocco,0
18404,22,Morocco,0
18482,22,Morocco,0
18605,22,Morocco,0
18599,22,Morocco,0
18475,22,Morocco,0
18322,22,Morocco,0
18347,22,Morocco,0
18479,22,Morocco,0
18285,22,Morocco,0
18369,22,Morocco,0
18454,22,Morocco,0
18529,22,Morocco,0
18617,22,Morocco,0
18287,22,Morocco,0
18328,22,Morocco,0
18498,22,Morocco,100
18348,22,Morocco,0
18338,22,Morocco,0
18521,22,Morocco,0
18552,22,Morocco,0
18388,22,Morocco,0
18453,22,Morocco,0
18315,22,Morocco,100
18525,22,Morocco,0
18464,22,Morocco,0
18408,22,Morocco,0
18313,22,Morocco,0
18456,22,Morocco,100
18670,22,Morocco,0
18419,22,Morocco,100
18286,22,Morocco,100
18455,22,Morocco,100
18631,22,Morocco,0
18579,22,Morocco,0
18561,22,Morocco,0
18569,22,Morocco,100
18304,22,Morocco,0
18570,22,Morocco,0
18400,22,Morocco,100
18487,22,Morocco,0
18296,22,Morocco,0
18354,22,Morocco,0
18515,22,Morocco,0
18344,22,Morocco,0
18341,22,Morocco,0
18364,22,Morocco,0
18594,22,Morocco,100
18485,22,Morocco,0
18628,22,Morocco,0
18518,22,Morocco,0
18421,22,Morocco,0
18289,22,Morocco,0
18647,22,Morocco,0
18426,22,Morocco,0
18556,22,Morocco,0
18505,22,Morocco,0
18611,22,Morocco,0
18420,22,Morocco,0
18360,22,Morocco,0
18586,22,Morocco,0
18390,22,Morocco,0
18641,22,Morocco,100
18524,22,Morocco,0
18526,22,Morocco,0
18359,22,Morocco,0
18566,22,Morocco,0
18533,22,Morocco,0
18431,22,Morocco,0
18576,22,Morocco,0
18425,22,Morocco,0
18550,22,Morocco,0
18578,22,Morocco,0
18544,22,Morocco,100
18437,22,Morocco,0
18635,22,Morocco,100
18275,22,Morocco,0
18249,21,Mexico,0
18218,21,Mexico,0
18083,21,Mexico,0
18156,21,Mexico,0
17900,21,Mexico,100
17966,21,Mexico,0
18095,21,Mexico,0
18059,21,Mexico,100
18058,21,Mexico,100
18070,21,Mexico,0
18151,21,Mexico,100
18084,21,Mexico,0
18247,21,Mexico,0
18110,21,Mexico,0
18068,21,Mexico,100
18092,21,Mexico,0
18044,21,Mexico,0
18186,21,Mexico,0
18101,21,Mexico,0
17980,21,Mexico,100
18067,21,Mexico,0
18053,21,Mexico,0
18232,21,Mexico,0
18093,21,Mexico,0
18146,21,Mexico,0
18178,21,Mexico,100
18036,21,Mexico,0
18021,21,Mexico,100
17952,21,Mexico,0
17897,21,Mexico,0
18102,21,Mexico,0
18195,21,Mexico,100
18228,21,Mexico,0
18150,21,Mexico,0
17982,21,Mexico,0
18078,21,Mexico,0
18077,21,Mexico,0
18196,21,Mexico,0
17914,21,Mexico,100
17876,21,Mexico,0
18006,21,Mexico,100
18191,21,Mexico,0
18225,21,Mexico,0
18046,21,Mexico,0
18028,21,Mexico,0
18203,21,Mexico,0
18134,21,Mexico,0
18263,21,Mexico,0
18188,21,Mexico,0
17942,21,Mexico,0
17992,21,Mexico,0
18002,21,Mexico,0
17988,21,Mexico,100
17898,21,Mexico,100
17958,21,Mexico,0
18255,21,Mexico,100
18055,21,Mexico,0
18115,21,Mexico,0
17924,21,Mexico,0
17885,21,Mexico,100
18210,21,Mexico,0
17934,21,Mexico,0
18240,21,Mexico,0
18061,21,Mexico,100
17955,21,Mexico,0
17962,21,Mexico,100
18138,21,Mexico,0
18164,21,Mexico,0
17905,21,Mexico,0
17972,21,Mexico,100
18187,21,Mexico,0
18265,21,Mexico,0
18034,21,Mexico,0
17984,21,Mexico,0
18213,21,Mexico,0
18014,21,Mexico,0
17919,21,Mexico,0
18212,21,Mexico,0
18175,21,Mexico,0
18066,21,Mexico,0
17874,21,Mexico,100
18017,21,Mexico,0
17959,21,Mexico,0
18243,21,Mexico,0
18221,21,Mexico,0
18264,21,Mexico,100
18048,21,Mexico,0
18269,21,Mexico,0
18012,21,Mexico,0
18098,21,Mexico,0
18216,21,Mexico,0
18192,21,Mexico,100
18042,21,Mexico,0
18230,21,Mexico,0
18130,21,Mexico,0
18074,21,Mexico,0
18251,21,Mexico,0
18122,21,Mexico,0
18176,21,Mexico,100
18137,21,Mexico,100
17930,21,Mexico,0
18262,21,Mexico,0
18096,21,Mexico,0
18235,21,Mexico,0
18139,21,Mexico,0
18239,21,Mexico,0
18241,21,Mexico,0
18144,21,Mexico,0
17961,21,Mexico,100
18248,21,Mexico,0
18136,21,Mexico,0
18252,21,Mexico,0
17975,21,Mexico,100
18258,21,Mexico,100
18145,21,Mexico,0
18260,21,Mexico,100
18180,21,Mexico,0
18127,21,Mexico,0
18160,21,Mexico,100
18266,21,Mexico,100
18141,21,Mexico,0
18209,21,Mexico,0
18149,21,Mexico,0
18062,21,Mexico,100
17917,21,Mexico,100
18224,21,Mexico,0
18242,21,Mexico,0
18237,21,Mexico,0
18121,21,Mexico,0
18023,21,Mexico,0
18152,21,Mexico,100
17967,21,Mexico,100
17891,21,Mexico,0
18119,21,Mexico,100
18118,21,Mexico,100
18117,21,Mexico,0
18109,21,Mexico,0
18104,21,Mexico,0
18027,21,Mexico,100
17907,21,Mexico,0
18129,21,Mexico,0
18033,21,Mexico,0
18097,21,Mexico,0
18088,21,Mexico,0
17954,21,Mexico,0
18161,21,Mexico,0
18065,21,Mexico,0
18222,21,Mexico,0
18063,21,Mexico,0
18056,21,Mexico,100
18051,21,Mexico,0
18039,21,Mexico,0
17929,21,Mexico,0
18026,21,Mexico,0
18050,21,Mexico,0
18016,21,Mexico,0
18010,21,Mexico,0
18120,21,Mexico,0
18003,21,Mexico,0
18001,21,Mexico,0
17948,21,Mexico,0
17994,21,Mexico,0
17983,21,Mexico,0
18168,21,Mexico,100
17945,21,Mexico,100
17969,21,Mexico,0
17965,21,Mexico,100
17964,21,Mexico,0
17963,21,Mexico,0
17953,21,Mexico,0
17976,21,Mexico,100
17949,21,Mexico,100
17944,21,Mexico,100
17941,21,Mexico,100
17939,21,Mexico,0
17938,21,Mexico,0
17932,21,Mexico,0
18030,21,Mexico,0
17928,21,Mexico,0
17912,21,Mexico,0
18008,21,Mexico,0
17923,21,Mexico,0
17872,21,Mexico,0
17880,21,Mexico,0
18148,21,Mexico,0
18124,21,Mexico,0
17875,21,Mexico,100
17906,21,Mexico,0
17882,21,Mexico,100
17896,21,Mexico,100
17951,21,Mexico,0
17892,21,Mexico,100
18245,21,Mexico,100
17889,21,Mexico,0
17879,21,Mexico,0
18181,21,Mexico,0
18013,21,Mexico,0
17883,21,Mexico,0
18132,21,Mexico,0
18099,21,Mexico,0
17997,21,Mexico,0
18190,21,Mexico,0
17918,21,Mexico,100
18233,21,Mexico,0
17911,21,Mexico,0
18080,21,Mexico,0
18215,21,Mexico,0
17901,21,Mexico,0
18128,21,Mexico,0
18020,21,Mexico,100
18257,21,Mexico,0
18238,21,Mexico,0
18131,21,Mexico,0
17935,21,Mexico,0
18229,21,Mexico,0
18116,21,Mexico,0
18112,21,Mexico,0
17893,21,Mexico,0
18166,21,Mexico,0
18025,21,Mexico,0
18143,21,Mexico,0
18079,21,Mexico,0
18007,21,Mexico,0
18071,21,Mexico,0
18091,21,Mexico,0
18049,21,Mexico,0
18107,21,Mexico,0
18250,21,Mexico,0
18231,21,Mexico,0
18170,21,Mexico,100
17990,21,Mexico,0
17979,21,Mexico,100
17950,21,Mexico,0
18018,21,Mexico,0
17878,21,Mexico,100
17977,21,Mexico,0
17910,21,Mexico,0
18201,21,Mexico,0
18052,21,Mexico,0
18087,21,Mexico,0
17913,21,Mexico,0
17995,21,Mexico,0
18226,21,Mexico,0
17960,21,Mexico,0
17870,21,Mexico,0
18032,21,Mexico,0
18100,21,Mexico,100
18113,21,Mexico,0
18019,21,Mexico,100
18103,21,Mexico,0
18089,21,Mexico,0
18179,21,Mexico,0
18031,21,Mexico,0
18193,21,Mexico,100
17925,21,Mexico,0
17926,21,Mexico,0
17989,21,Mexico,0
18183,21,Mexico,0
18060,21,Mexico,0
17927,21,Mexico,0
18159,21,Mexico,0
17999,21,Mexico,0
18223,21,Mexico,0
18182,21,Mexico,100
18205,21,Mexico,0
18174,21,Mexico,0
17940,21,Mexico,0
17931,21,Mexico,100
18207,21,Mexico,0
17973,21,Mexico,0
18047,21,Mexico,0
17922,21,Mexico,0
18076,21,Mexico,0
18171,21,Mexico,0
18038,21,Mexico,0
18211,21,Mexico,0
17985,21,Mexico,0
18147,21,Mexico,0
17887,21,Mexico,0
17908,21,Mexico,0
17873,21,Mexico,0
17916,21,Mexico,0
18035,21,Mexico,100
17937,21,Mexico,0
17899,21,Mexico,100
18227,21,Mexico,100
18142,21,Mexico,0
18163,21,Mexico,100
17943,21,Mexico,0
17921,21,Mexico,0
18135,21,Mexico,0
17956,21,Mexico,0
17903,21,Mexico,0
17957,21,Mexico,100
18214,21,Mexico,0
18090,21,Mexico,0
18037,21,Mexico,100
18206,21,Mexico,0
18125,21,Mexico,100
18108,21,Mexico,0
18184,21,Mexico,0
18197,21,Mexico,100
17902,21,Mexico,0
17998,21,Mexico,0
18169,21,Mexico,0
17936,21,Mexico,0
17890,21,Mexico,0
